,n,p,Metric,LogLKL,KendallTau,KernelSim
1176,7,0.6,ReverseLPA,-12.754663639626628,0.04761904761904762,0.43472222222222223
1177,7,0.6,ILP-PA1,-4.281349066920437,-0.14285714285714288,0.4277777777777778
1178,7,0.6,ILP-PA2,-4.281349066920437,-0.14285714285714288,0.4277777777777778
1179,7,0.7,ReverseLPA,-9.943288404955736,-0.04761904761904762,0.3993055555555556
1180,7,0.7,ILP-PA1,-4.681943244794005,0.04761904761904762,0.20069444444444445
1181,7,0.7,ILP-PA2,-8.159913685262074,-0.33333333333333337,0.8055555555555556
1182,7,0.8,ReverseLPA,-12.286917037140487,0.4285714285714286,0.25416666666666665
1183,7,0.8,ILP-PA1,-4.733447630833036,0.04761904761904762,0.43472222222222223
1184,7,0.8,ILP-PA2,-4.733447630833036,0.04761904761904762,0.43472222222222223
1185,7,0.9,ReverseLPA,-13.409414746811104,0.04761904761904762,0.43333333333333335
1186,7,0.9,ILP-PA1,-5.974856889539835,0.14285714285714288,0.4486111111111111
1187,7,0.9,ILP-PA2,-6.290938436513313,0.14285714285714288,0.6291666666666667
1188,7,0.1,ReverseLPA,-12.039728043259359,-0.5238095238095238,0.39861111111111114
1189,7,0.1,ILP-PA1,-9.947863981580966,0.23809523809523814,0.2257820781875711
1190,7,0.1,ILP-PA2,-7.855999919902573,0.04761904761904762,0.19224173642834866
1191,7,0.2,ReverseLPA,-10.77234523117565,-0.04761904761904762,0.2076388888888889
1192,7,0.2,ILP-PA1,-5.94403149387335,0.4285714285714286,0.4534722222222222
1193,7,0.2,ILP-PA2,-5.7208879425591395,0.23809523809523814,0.24555671539829463
1194,7,0.3,ReverseLPA,-9.007211545649279,-0.23809523809523814,0.4222222222222223
1195,7,0.3,ILP-PA1,-5.395293132671471,0.04761904761904762,0.20506213776142035
1196,7,0.3,ILP-PA2,-10.299963348894469,0.5238095238095238,0.17072250643670667
1197,7,0.4,ReverseLPA,-10.800744705697348,-0.5238095238095238,0.7916666666666667
1198,7,0.4,ILP-PA1,-8.051872510074883,0.7142857142857143,0.16001853244873532
1199,7,0.4,ILP-PA2,-8.051872510074883,0.7142857142857143,0.16001853244873532
1200,7,0.5,ReverseLPA,-10.39720770839918,-0.7142857142857143,0.20277777777777778
1201,7,0.5,ILP-PA1,-11.090354888959125,-0.04761904761904762,0.19791666666666666
1202,7,0.5,ILP-PA2,-9.010913347279288,-0.23809523809523814,0.16326894651170734
1203,7,0.6,ReverseLPA,-12.754663639626628,0.4285714285714286,0.21666666666666667
1204,7,0.6,ILP-PA1,-10.81672166022049,-0.4285714285714286,0.22361111111111112
1205,7,0.6,ILP-PA2,-10.81672166022049,-0.4285714285714286,0.22361111111111112
1206,7,0.7,ReverseLPA,-11.013313236771934,0.23809523809523814,0.18888888888888888
1207,7,0.7,ILP-PA1,-8.159913685262074,0.04761904761904762,0.18055555555555555
1208,7,0.7,ILP-PA2,-8.159913685262074,0.04761904761904762,0.18055555555555555
1209,7,0.8,ReverseLPA,-11.394342831883648,0.04761904761904762,0.20625000000000002
1210,7,0.8,ILP-PA1,-11.39434283188365,-0.7142857142857143,0.23680555555555555
1211,7,0.8,ILP-PA2,-7.99975650893587,-0.33333333333333337,0.22291666666666668
1212,7,0.9,ReverseLPA,-13.620135778126757,0.4285714285714286,1.0
1213,7,0.9,ILP-PA1,-0.6321630939469578,-0.4285714285714286,1.0
1214,7,0.9,ILP-PA2,-1.5804077348673944,0.9047619047619049,0.5597356237266836
1215,7,0.1,ReverseLPA,-12.039728043259359,-0.33333333333333337,0.5833333333333333
1216,7,0.1,ILP-PA1,-10.263945528554444,0.4285714285714286,0.17869929235032547
1217,7,0.1,ILP-PA2,-10.263945528554444,0.14285714285714288,0.2015430441280842
1218,7,0.2,ReverseLPA,-9.16290731874155,-0.14285714285714288,0.38333333333333336
1219,7,0.2,ILP-PA1,-7.99975650893587,0.33333333333333337,0.21285238779549467
1220,7,0.2,ILP-PA2,-8.22290006025008,0.5238095238095238,0.18795855160958472
1221,7,0.3,ReverseLPA,-9.007211545649279,-0.04761904761904762,0.3854166666666667
1222,7,0.3,ILP-PA1,-4.5479952722842665,0.14285714285714288,0.1422263215912289
1223,7,0.3,ILP-PA2,-4.191320328345534,0.14285714285714288,0.4076388888888889
1224,7,0.4,ReverseLPA,-8.96816324194904,0.04761904761904762,0.5916666666666667
1225,7,0.4,ILP-PA1,-10.606000628904837,0.33333333333333337,0.21728435998364257
1226,7,0.4,ILP-PA2,-8.562698133840875,0.7142857142857143,0.19791666666666666
1227,7,0.5,ReverseLPA,-11.090354888959125,-0.14285714285714288,0.6138888888888889
1228,7,0.5,ILP-PA1,-9.704060527839234,0.23809523809523814,0.3722706848121885
1229,7,0.5,ILP-PA2,-9.704060527839234,0.23809523809523814,0.3722706848121885
1230,7,0.6,ReverseLPA,-12.243838015860637,0.14285714285714288,0.43472222222222223
1231,7,0.6,ILP-PA1,-2.959593226938118,-0.04761904761904762,0.1905285106015166
1232,7,0.6,ILP-PA2,-3.4704188507041085,0.04761904761904762,0.6111111111111112
1233,7,0.7,ReverseLPA,-10.299963348894469,-0.33333333333333337,1.0
1234,7,0.7,ILP-PA1,-4.325268300855273,0.14285714285714288,0.3544137020558634
1235,7,0.7,ILP-PA2,-4.325268300855273,0.14285714285714288,0.3544137020558634
1236,7,0.8,ReverseLPA,-10.724912177941018,-0.04761904761904762,0.19583333333333333
1237,7,0.8,ILP-PA1,-5.274600839930721,0.23809523809523814,0.2263888888888889
1238,7,0.8,ILP-PA2,-5.274600839930721,0.23809523809523814,0.2263888888888889
1239,7,0.9,ReverseLPA,-13.514775262468929,0.4285714285714286,0.6361111111111111
1240,7,0.9,ILP-PA1,-2.8293876712831776,-0.04761904761904762,0.6361111111111111
1241,7,0.9,ILP-PA2,-2.8293876712831776,-0.04761904761904762,0.6361111111111111
1242,7,0.1,ReverseLPA,-12.039728043259359,-0.04761904761904762,0.4277777777777778
1243,7,0.1,ILP-PA1,-10.369306044212271,0.5238095238095238,0.18390840309501533
1244,7,0.1,ILP-PA2,-10.474666559870098,0.23809523809523814,0.5113590091725343
1245,7,0.2,ReverseLPA,-9.16290731874155,-0.14285714285714288,0.38541666666666663
1246,7,0.2,ILP-PA1,-6.836605699130189,0.6190476190476191,0.17195215329726843
1247,7,0.2,ILP-PA2,-7.99975650893587,0.14285714285714288,0.19791666666666666
1248,7,0.3,ReverseLPA,-11.415157154301152,-0.14285714285714288,0.6076388888888888
1249,7,0.3,ILP-PA1,-9.720561433526743,0.14285714285714288,0.2111111111111111
1250,7,0.3,ILP-PA2,-10.077236377465477,-0.04761904761904762,0.23194444444444443
1251,7,0.4,ReverseLPA,-10.800744705697348,-0.33333333333333337,0.38888888888888895
1252,7,0.4,ILP-PA1,-9.073523757606864,0.14285714285714288,0.1876481803256947
1253,7,0.4,ILP-PA2,-7.646407401966719,-0.14285714285714288,0.2125475999177398
1254,7,0.5,ReverseLPA,-9.704060527839234,-0.23809523809523814,0.38333333333333336
1255,7,0.5,ILP-PA1,-9.010913347279288,0.04761904761904762,0.19444444444444442
1256,7,0.5,ILP-PA2,-2.772588722239781,-0.33333333333333337,0.4041666666666667
1257,7,0.6,ReverseLPA,-9.689709897030683,0.33333333333333337,0.1875
1258,7,0.6,ILP-PA1,-8.562698133840875,-0.23809523809523814,0.19181768175467703
1259,7,0.6,ILP-PA2,-3.259697819388456,0.23809523809523814,0.1875
1260,7,0.7,ReverseLPA,-11.726663124649399,0.33333333333333337,0.21666666666666667
1261,7,0.7,ILP-PA1,-6.465317964487667,0.6190476190476191,0.13980606962387546
1262,7,0.7,ILP-PA2,-3.8346453844068016,-0.23809523809523814,0.43472222222222223
1263,7,0.8,ReverseLPA,-11.84062993451207,-0.14285714285714288,1.0
1264,7,0.8,ILP-PA1,-4.11145003012504,0.5238095238095238,0.6291666666666667
1265,7,0.8,ILP-PA2,-4.11145003012504,0.5238095238095238,0.6291666666666667
1266,7,0.9,ReverseLPA,-13.304054231153279,0.14285714285714288,0.4263888888888889
1267,7,0.9,ILP-PA1,-8.172081466876053,0.6190476190476191,0.15521622571846747
1268,7,0.9,ILP-PA2,-8.172081466876053,0.6190476190476191,0.15521622571846747
1269,7,0.1,ReverseLPA,-12.039728043259359,-0.33333333333333337,1.0
1270,7,0.1,ILP-PA1,-9.631782434607487,0.33333333333333337,0.18186219106819854
1271,7,0.1,ILP-PA2,-9.737142950265314,0.33333333333333337,0.1571770111057849
1272,7,0.2,ReverseLPA,-9.16290731874155,0.23809523809523814,0.19027777777777777
1273,7,0.2,ILP-PA1,-8.22290006025008,0.33333333333333337,0.3868931892986822
1274,7,0.2,ILP-PA2,-8.446043611564289,0.33333333333333337,0.19407577542236087
1275,7,0.3,ReverseLPA,-9.00721154564928,-0.4285714285714286,0.8194444444444444
1276,7,0.3,ILP-PA1,-9.586613461017004,0.33333333333333337,0.18888888888888888
1277,7,0.3,ILP-PA2,-10.790586265342942,-0.4285714285714286,0.5389433263923558
1278,7,0.4,ReverseLPA,-13.549616901319814,-0.14285714285714288,0.6069444444444445
1279,7,0.4,ILP-PA1,-3.7705234431544463,0.14285714285714288,0.4125
1280,7,0.4,ILP-PA2,-3.7705234431544463,0.14285714285714288,0.42083333333333334
1281,7,0.5,ReverseLPA,-9.704060527839234,-0.4285714285714286,0.5833333333333333
1282,7,0.5,ILP-PA1,-2.0794415416798357,-0.14285714285714288,0.29979752720413055
1283,7,0.5,ILP-PA2,-2.0794415416798357,-0.14285714285714288,0.29979752720413055
1284,7,0.6,ReverseLPA,-10.200535520796674,-0.7142857142857143,0.39166666666666666
1285,7,0.6,ILP-PA1,-4.686814175028601,0.7142857142857143,0.375
1286,7,0.6,ILP-PA2,-4.686814175028601,0.9047619047619049,0.375
1287,7,0.7,ReverseLPA,-10.299963348894469,-0.33333333333333337,0.2111111111111111
1288,7,0.7,ILP-PA1,-12.128507042178615,-0.33333333333333337,0.19930555555555557
1289,7,0.7,ILP-PA2,-11.147261209281673,-0.04761904761904762,0.16541963914480387
1290,7,0.8,ReverseLPA,-11.17119928056944,-0.14285714285714288,0.20972222222222223
1291,7,0.8,ILP-PA1,-7.506036353072818,-0.33333333333333337,0.24254759991773983
1292,7,0.8,ILP-PA2,-7.506036353072818,-0.33333333333333337,0.24254759991773983
1293,7,0.9,ReverseLPA,-13.409414746811104,-0.14285714285714288,0.6361111111111111
1294,7,0.9,ILP-PA1,-2.8293876712831776,-0.33333333333333337,0.6138888888888889
1295,7,0.9,ILP-PA2,-2.8293876712831776,-0.33333333333333337,0.6138888888888889
1296,7,0.1,ReverseLPA,-12.039728043259359,-0.14285714285714288,0.8125
1297,7,0.1,ILP-PA1,-10.263945528554444,0.23809523809523814,0.15288988457649683
1298,7,0.1,ILP-PA2,-7.434557857271268,0.23809523809523814,0.16647254487098806
1299,7,0.2,ReverseLPA,-9.16290731874155,0.23809523809523814,0.19027777777777777
1300,7,0.2,ILP-PA1,-8.22290006025008,0.5238095238095238,0.23689318929868222
1301,7,0.2,ILP-PA2,-10.278625075312599,0.04761904761904762,0.8125
1302,7,0.3,ReverseLPA,-10.211184349975214,-0.6190476190476191,0.8055555555555556
1303,7,0.3,ILP-PA1,-11.994559069668878,-0.04761904761904762,0.2065370692145836
1304,7,0.3,ILP-PA2,-5.038618188732738,0.04761904761904762,0.19987040254791694
1305,7,0.4,ReverseLPA,-8.96816324194904,-0.04761904761904762,0.37500000000000006
1306,7,0.4,ILP-PA1,-10.095175005138847,-0.14285714285714288,0.22176070665940717
1307,7,0.4,ILP-PA2,-7.751767917624546,-0.33333333333333337,0.2418175777734286
1308,7,0.5,ReverseLPA,-12.476649250079015,0.33333333333333337,0.18055555555555555
1309,7,0.5,ILP-PA1,-4.1588830833596715,-0.6190476190476191,0.22152777777777777
1310,7,0.5,ILP-PA2,-4.1588830833596715,-0.4285714285714286,0.17812052807929157
1311,7,0.6,ReverseLPA,-10.711361144562664,-0.04761904761904762,0.40902777777777777
1312,7,0.6,ILP-PA1,-2.854232711280291,-0.14285714285714288,0.4131944444444444
1313,7,0.6,ILP-PA2,-2.854232711280291,-0.33333333333333337,0.4215277777777778
1314,7,0.7,ReverseLPA,-11.726663124649399,0.4285714285714286,0.22916666666666666
1315,7,0.7,ILP-PA1,-2.6306725800808657,-0.14285714285714288,0.23750000000000002
1316,7,0.7,ILP-PA2,-3.8346453844068016,-0.4285714285714286,0.23750000000000002
1317,7,0.8,ReverseLPA,-11.394342831883648,0.04761904761904762,0.6069444444444445
1318,7,0.8,ILP-PA1,-10.2786250753126,0.23809523809523814,0.6125
1319,7,0.8,ILP-PA2,-10.2786250753126,0.23809523809523814,0.6125
1320,7,0.9,ReverseLPA,-13.19869371549545,-0.04761904761904762,0.6222222222222222
1321,7,0.9,ILP-PA1,-10.685387591185751,0.6190476190476191,0.15521622571846747
1322,7,0.9,ILP-PA2,-8.593523529507358,-0.04761904761904762,0.6069444444444445
1323,7,0.1,ReverseLPA,-12.039728043259359,-0.04761904761904762,0.24375
1324,7,0.1,ILP-PA1,-12.250449074575013,-0.4285714285714286,0.5518931892986823
1325,7,0.1,ILP-PA2,-7.539918372929095,0.9047619047619049,0.17439035826798577
1326,7,0.2,ReverseLPA,-12.38178314360975,-0.33333333333333337,0.5833333333333333
1327,7,0.2,ILP-PA1,-4.780880684067669,0.14285714285714288,0.18099611445626657
1328,7,0.2,ILP-PA2,-8.446043611564289,0.23809523809523814,0.19444444444444445
1329,7,0.3,ReverseLPA,-7.803238741323343,-0.14285714285714288,0.4159722222222222
1330,7,0.3,ILP-PA1,-10.29996334889447,0.5238095238095238,0.1839510266503092
1331,7,0.3,ILP-PA2,-7.669290768813603,0.14285714285714288,0.41250000000000003
1332,7,0.4,ReverseLPA,-9.884453973823192,0.14285714285714288,0.16666666666666666
1333,7,0.4,ILP-PA1,-7.646407401966719,0.33333333333333337,0.18055555555555555
1334,7,0.4,ILP-PA2,-2.448767603172127,-0.4285714285714286,0.19219517726818328
1335,7,0.5,ReverseLPA,-11.090354888959125,-0.04761904761904762,0.40625
1336,7,0.5,ILP-PA1,-9.010913347279288,-0.04761904761904762,0.2097222222222222
1337,7,0.5,ILP-PA2,-9.010913347279288,0.14285714285714288,0.23333333333333334
1338,7,0.6,ReverseLPA,-10.200535520796674,-0.23809523809523814,0.20138888888888887
1339,7,0.6,ILP-PA1,-9.073523757606864,0.5238095238095238,0.1571142300879112
1340,7,0.6,ILP-PA2,-9.98981448948102,0.4285714285714286,0.1496606701629119
1341,7,0.7,ReverseLPA,-10.299963348894469,0.04761904761904762,0.40625
1342,7,0.7,ILP-PA1,-11.77183209823988,-0.14285714285714288,0.15667652111585725
1343,7,0.7,ILP-PA2,-11.28120918179141,-0.14285714285714288,0.16964103693522908
1344,7,0.8,ReverseLPA,-12.286917037140487,0.04761904761904762,1.0
1345,7,0.8,ILP-PA1,-3.8408734255761976,0.33333333333333337,0.16130615074548685
1346,7,0.8,ILP-PA2,-2.0082919618278874,0.14285714285714288,0.43936525335631327
1347,7,0.9,ReverseLPA,-13.514775262468929,0.14285714285714288,0.8194444444444444
1348,7,0.9,ILP-PA1,-3.777632312203614,0.14285714285714288,0.6291666666666667
1349,7,0.9,ILP-PA2,-0.6321630939469578,0.4285714285714286,0.6291666666666667
1350,7,0.1,ReverseLPA,-12.039728043259359,-0.23809523809523814,0.3993055555555556
1351,7,0.1,ILP-PA1,-12.250449074575013,0.04761904761904762,0.4159722222222222
1352,7,0.1,ILP-PA2,-10.053224497238793,0.04761904761904762,0.3371313309779165
1353,7,0.2,ReverseLPA,-9.16290731874155,-0.4285714285714286,0.8020833333333334
1354,7,0.2,ILP-PA1,-9.83233797268418,-0.23809523809523814,0.5030256758392009
1355,7,0.2,ILP-PA2,-7.77661295762166,0.6190476190476191,0.17155036958176187
1356,7,0.3,ReverseLPA,-9.007211545649279,-0.33333333333333337,0.20138888888888887
1357,7,0.3,ILP-PA1,-8.516588629200808,0.5238095238095238,0.1999701832372034
1358,7,0.3,ILP-PA2,-5.038618188732738,0.7142857142857143,0.1474201365381963
1359,7,0.4,ReverseLPA,-9.884453973823192,0.04761904761904762,0.38888888888888884
1360,7,0.4,ILP-PA1,-10.50064011324701,0.33333333333333337,0.14138773993174525
1361,7,0.4,ILP-PA2,-3.4704188507041085,-0.23809523809523814,0.16666666666666666
1362,7,0.5,ReverseLPA,-12.476649250079015,0.23809523809523814,0.20833333333333334
1363,7,0.5,ILP-PA1,-6.931471805599453,-0.14285714285714288,0.4097222222222222
1364,7,0.5,ILP-PA2,-7.624618986159398,0.5238095238095238,0.1692858424769149
1365,7,0.6,ReverseLPA,-12.243838015860637,0.33333333333333337,0.1909722222222222
1366,7,0.6,ILP-PA1,-11.222186768328655,-0.04761904761904762,0.18608406615707215
1367,7,0.6,ILP-PA2,-11.222186768328655,-0.04761904761904762,0.18608406615707215
1368,7,0.7,ReverseLPA,-11.013313236771934,0.33333333333333337,0.1909722222222222
1369,7,0.7,ILP-PA1,-4.325268300855273,-0.04761904761904762,0.19930555555555557
1370,7,0.7,ILP-PA2,-10.299963348894469,-0.33333333333333337,0.21180555555555555
1371,7,0.8,ReverseLPA,-11.617486383197857,0.6190476190476191,0.3923611111111111
1372,7,0.8,ILP-PA1,-5.227167786696088,-0.33333333333333337,0.1888048688395801
1373,7,0.8,ILP-PA2,-8.89233071419271,0.33333333333333337,0.17663962171262773
1374,7,0.9,ReverseLPA,-13.304054231153279,0.8095238095238096,0.22361111111111112
1375,7,0.9,ILP-PA1,-5.553414826908529,-0.14285714285714288,0.20941739949040547
1376,7,0.9,ILP-PA2,-8.488163013849533,-0.23809523809523814,0.6222222222222222
1377,7,0.1,ReverseLPA,-12.039728043259359,0.14285714285714288,0.42291666666666666
1378,7,0.1,ILP-PA1,-12.671891137206316,-0.33333333333333337,1.0
1379,7,0.1,ILP-PA2,-12.88261216852197,-0.04761904761904762,0.3856040181455218
1380,7,0.2,ReverseLPA,-9.16290731874155,0.33333333333333337,0.6083333333333334
1381,7,0.2,ILP-PA1,-7.99975650893587,-0.04761904761904762,0.3646923425058676
1382,7,0.2,ILP-PA2,-7.77661295762166,0.04761904761904762,0.17062444365583596
1383,7,0.3,ReverseLPA,-15.02707556727896,-0.23809523809523814,0.39375000000000004
1384,7,0.3,ILP-PA1,-14.536452650830487,0.33333333333333337,0.15499414006288756
1385,7,0.3,ILP-PA2,-2.7646205525906047,0.04761904761904762,0.17635900917253428
1386,7,0.4,ReverseLPA,-12.63332616944566,-0.33333333333333337,0.18055555555555555
1387,7,0.4,ILP-PA1,-8.051872510074883,-0.33333333333333337,0.20224075467095756
1388,7,0.4,ILP-PA2,-3.875883958812273,-0.6190476190476191,0.17708333333333331
1389,7,0.5,ReverseLPA,-9.010913347279288,-0.14285714285714288,0.16666666666666666
1390,7,0.5,ILP-PA1,-6.931471805599452,0.04761904761904762,0.18055555555555555
1391,7,0.5,ILP-PA2,-2.0794415416798357,-0.4285714285714286,0.20277777777777778
1392,7,0.6,ReverseLPA,-10.200535520796674,-0.14285714285714288,0.2076388888888889
1393,7,0.6,ILP-PA1,-7.646407401966719,-0.33333333333333337,0.3318903550169494
1394,7,0.6,ILP-PA2,-4.686814175028601,0.04761904761904762,0.22152777777777777
1395,7,0.7,ReverseLPA,-10.656638292833202,0.6190476190476191,0.22013888888888888
1396,7,0.7,ILP-PA1,-2.987347524019598,0.14285714285714288,0.2077963102265131
1397,7,0.7,ILP-PA2,-10.656638292833202,0.4285714285714286,0.19330628837929437
1398,7,0.8,ReverseLPA,-11.394342831883648,-0.14285714285714288,0.8083333333333333
1399,7,0.8,ILP-PA1,-5.673454889324508,0.5238095238095238,0.17010717344922185
1400,7,0.8,ILP-PA2,-2.5020121176909393,-0.33333333333333337,0.5005285106015166
1401,7,0.9,ReverseLPA,-13.620135778126757,0.4285714285714286,1.0
1402,7,0.9,ILP-PA1,-0.6321630939469578,-0.4285714285714286,1.0
1403,7,0.9,ILP-PA2,-1.5804077348673944,0.9047619047619049,0.5597356237266836
1404,7,0.1,ReverseLPA,-14.342313136253404,-0.33333333333333337,0.4236111111111111
1405,7,0.1,ILP-PA1,-2.7240271556253504,0.14285714285714288,0.210981513659028
1406,7,0.1,ILP-PA2,-2.6186666399675245,0.5238095238095238,0.13764133045520352
1407,7,0.2,ReverseLPA,-12.38178314360975,-0.4285714285714286,0.1736111111111111
1408,7,0.2,ILP-PA1,-5.7208879425591395,-0.14285714285714288,0.26111111111111107
1409,7,0.2,ILP-PA2,-2.5020121176909393,-0.04761904761904762,0.40972222222222227
1410,7,0.3,ReverseLPA,-11.415157154301152,0.33333333333333337,0.17708333333333331
1411,7,0.3,ILP-PA1,-11.281209181791413,0.33333333333333337,0.6125
1412,7,0.3,ILP-PA2,-3.121295496529337,0.33333333333333337,0.1736111111111111
1413,7,0.4,ReverseLPA,-9.884453973823192,0.4285714285714286,0.1736111111111111
1414,7,0.4,ILP-PA1,-2.959593226938118,-0.33333333333333337,0.19444444444444442
1415,7,0.4,ILP-PA2,-1.9379419794061366,-0.04761904761904762,0.20153706921458356
1416,7,0.5,ReverseLPA,-8.317766166719343,-0.33333333333333337,0.38888888888888895
1417,7,0.5,ILP-PA1,-3.4657359027997265,0.5238095238095238,0.44652777777777775
1418,7,0.5,ILP-PA2,-11.090354888959125,0.23809523809523814,0.37500000000000006
1419,7,0.6,ReverseLPA,-11.222186768328655,-0.14285714285714288,0.19791666666666666
1420,7,0.6,ILP-PA1,-8.051872510074883,-0.33333333333333337,0.1703427503015138
1421,7,0.6,ILP-PA2,-4.281349066920437,-0.33333333333333337,0.16964103693522908
1422,7,0.7,ReverseLPA,-10.656638292833202,-0.33333333333333337,1.0
1423,7,0.7,ILP-PA1,-11.147261209281671,-0.14285714285714288,0.213761263526895
1424,7,0.7,ILP-PA2,-8.159913685262074,-0.23809523809523814,0.8125
1425,7,0.8,ReverseLPA,-12.063773485826278,-0.04761904761904762,0.8125
1426,7,0.8,ILP-PA1,-6.119741991952927,-0.23809523809523814,0.17986670294907972
1427,7,0.8,ILP-PA2,-6.119741991952927,-0.4285714285714286,0.8194444444444444
1428,7,0.9,ReverseLPA,-13.514775262468929,0.14285714285714288,0.8194444444444444
1429,7,0.9,ILP-PA1,-4.093713859177093,0.14285714285714288,0.8194444444444444
1430,7,0.9,ILP-PA2,-4.093713859177093,0.14285714285714288,0.8194444444444444
